314578155,4275132178,3686809327,3963024004
2538288973,2805314931,858281030,2423482196
3909226967,465730911,2608505102,1853115410
832218359,155108581,2332360445,1451031359
1857005524,2654681658,697179243,3095483552
3217616536,2435866487,24279742,58650212
168296088,4131606746,3313503477,1606576295
4064434883,3204498591,3284737543,3962902847
3279951950,2845484976,1808479098,2347112216
2400115989,2247613588,244010754,2035328608
789599434,1116237439,2515764188,2132611544
2138673876,4131731768,747991079,1327020689
2224129917,2320158674,3129358959,4083816219
4270241215,130009361,2294762586,4217629027
3671560022,2990647848,1086902839,2205736734
4133493447,2232163901,3938728743,4263140809
2916029430,253534306,3256420709,1957833792
1733025269,3822676514,3809767986,1829831650
4015704598,1418207832,295485894,915750502
2059370442,986559132,788247597,830000198
995537391,489405690,3165702946,3576652252
1702053657,1335402886,2992367507,3120882579
3028284697,981109353,3337159120,2275240431
2398992786,2800306510,2155658771,3560874654
3249704116,284155571,1827494961,2198483942
4275558591,1182968769,2625243487,2370658078
4133611407,1210408703,3675512287,916051644
2298095718,3779855804,2881051645,2524670366
4139790686,1908384359,2248810709,613163384
496609369,3246626428,1283402414,224298344
220968736,2591138204,3023524170,2934785150
1307168768,3364101586,1639006232,2613743058
2491904949,489328367,2438188500,943415056
2280474958,4202899884,3813333767,1744959065
3870659285,3644694969,3620439629,2705434022
2321646398,217525051,3860310403,2385028087
1855342596,2002321629,4032987569,547947899
2330736964,1398670166,3502267327,726701301
3059798292,2706710402,5831830,4292468
71617346,989127376,13274444,1795994138
3439928995,2490586996,375675705,2098030015
612072890,2590536671,1119815446,686631453
2055032213,2576461098,97919544,2864049881
1103099446,1925983081,1821430427,76967399
1585236733,152142605,1464862887,514001742
2842258661,2206817913,2325097439,4089347064
728464307,1751187710,3977865921,4191260891
1197368250,464054193,1282045363,132776932
851356124,1975150786,1452063133,2121206367
837825856,1936526681,3691438952,3705363326
1403765601,2367129718,1462343210,1043145191
3781022320,3459185202,593222614,3583163070
2023367103,3010128142,2180979906,3494347564
1735035242,3746222964,3679311553,2701418912
769793329,224163587,1650614420,9612989
4161501171,943524048,2987969779,1630901903
1750009068,1974147401,2696827909,3884392889
3627045750,4116870448,1934402393,2922088151
2642801169,3393218971,2034173572,1627032957
1617532263,1940786668,4078957730,2714224815
3767466926,1432063156,358619297,1044834643
3370915508,253812435,1201856060,2454200455
1996963441,3182164046,1919881775,4216492977
3496004281,2176665907,2523599363,3649356484
3858788187,858673111,3769409923,1217383508
1843565505,1834782331,2014771393,2931133350
1435933923,724519230,1878698048,1538133148
2562579801,3228503685,3204839914,4238818201
3874021025,1582054818,2009660148,360718393
3015352440,4045076630,3697225321,1075055596
1621157319,73755501,2003653836,3484707179
3156611664,3560768015,2139342482,362594470
4097840265,2691187746,2093498720,2281718400
